uri,startLine,endLine,id,name,text
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,30,30,slither_0_11_3_naming_convention,naming-convention,"Function IExchange._updateBridge(string) (../sb/Wallet_F.sol#30) is not in mixedCase
"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,20,20,slither_0_11_3_naming_convention,naming-convention,"Function IOracle._changeMinimumQuorum(uint256) (../sb/Wallet_F.sol#20) is not in mixedCase
"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,32,32,slither_0_11_3_naming_convention,naming-convention,"Function IExchange._removeCurrency(string) (../sb/Wallet_F.sol#32) is not in mixedCase
"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,322,325,slither_0_11_3_naming_convention,naming-convention,"Function Exchange._addCurrency(string) (../sb/Wallet_F.sol#322-325) is not in mixedCase
"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,19,19,slither_0_11_3_naming_convention,naming-convention,"Function IOracle._removeOracle(string,address) (../sb/Wallet_F.sol#19) is not in mixedCase
"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,327,330,slither_0_11_3_naming_convention,naming-convention,"Function Exchange._removeCurrency(string) (../sb/Wallet_F.sol#327-330) is not in mixedCase
"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,318,320,slither_0_11_3_naming_convention,naming-convention,"Function Exchange._updateBridge(string) (../sb/Wallet_F.sol#318-320) is not in mixedCase
"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,212,227,slither_0_11_3_naming_convention,naming-convention,"Function Oracle._removeOracle(string,address) (../sb/Wallet_F.sol#212-227) is not in mixedCase
"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,229,232,slither_0_11_3_naming_convention,naming-convention,"Function Oracle._changeMinimumQuorum(uint256) (../sb/Wallet_F.sol#229-232) is not in mixedCase
"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,193,210,slither_0_11_3_naming_convention,naming-convention,"Function Oracle._addOracle(string,string,string,address) (../sb/Wallet_F.sol#193-210) is not in mixedCase
"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,18,18,slither_0_11_3_naming_convention,naming-convention,"Function IOracle._addOracle(string,string,string,address) (../sb/Wallet_F.sol#18) is not in mixedCase
"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,31,31,slither_0_11_3_naming_convention,naming-convention,"Function IExchange._addCurrency(string) (../sb/Wallet_F.sol#31) is not in mixedCase
"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,243,243,slither_0_11_3_immutable_states,immutable-states,"Exchange.authorizedWallet (../sb/Wallet_F.sol#243) should be immutable 
"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,244,244,slither_0_11_3_immutable_states,immutable-states,"Exchange.oracleContract (../sb/Wallet_F.sol#244) should be immutable 
"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,60,60,slither_0_11_3_immutable_states,immutable-states,"Oracle.authorizedWallet (../sb/Wallet_F.sol#60) should be immutable 
"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,245,245,oyente_060ca34_Integer_Overflow,Integer Overflow,Integer Overflow
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,28,28,oyente_060ca34_Integer_Underflow,Integer Underflow,Integer Underflow
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,130,130,oyente_060ca34_Integer_Overflow,Integer Overflow,Integer Overflow
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,61,61,oyente_060ca34_Integer_Underflow,Integer Underflow,Integer Underflow
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,534,534,oyente_060ca34_Callstack_Depth_Attack_Vulnerability,Callstack Depth Attack Vulnerability,Callstack Depth Attack Vulnerability
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,523,523,oyente_060ca34_Integer_Overflow,Integer Overflow,Integer Overflow
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,404,404,oyente_060ca34_Integer_Underflow,Integer Underflow,Integer Underflow
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,8,8,solhint_6_0_0_one_contract_per_file,one-contract-per-file,Found more than One contract per file. 3 contracts found!
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,8,8,solhint_6_0_0_compiler_version,compiler-version,Compiler version ^0.8.20 does not satisfy the ^0.8.24 semver requirement
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,14,14,solhint_6_0_0_use_natspec,use-natspec,Missing @author tag in contract 'IOracle'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,14,14,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in contract 'IOracle'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,15,15,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in function 'requestRate'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,15,15,solhint_6_0_0_use_natspec,use-natspec,Missing @param tag in function 'requestRate'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,15,15,solhint_6_0_0_use_natspec,use-natspec,"Mismatch in @param names for function 'requestRate'. Expected: [symbol], Found: []"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,15,15,solhint_6_0_0_use_natspec,use-natspec,Missing @return tag in function 'requestRate'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,15,15,solhint_6_0_0_use_natspec,use-natspec,"Mismatch in @return count for function 'requestRate'. Expected: 1, Found: 0"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,16,16,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in function 'readRate'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,16,16,solhint_6_0_0_use_natspec,use-natspec,Missing @param tag in function 'readRate'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,16,16,solhint_6_0_0_use_natspec,use-natspec,"Mismatch in @param names for function 'readRate'. Expected: [symbol], Found: []"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,16,16,solhint_6_0_0_use_natspec,use-natspec,Missing @return tag in function 'readRate'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,16,16,solhint_6_0_0_use_natspec,use-natspec,"Mismatch in @return count for function 'readRate'. Expected: 2, Found: 0"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,17,17,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in function 'isSupported'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,17,17,solhint_6_0_0_use_natspec,use-natspec,Missing @param tag in function 'isSupported'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,17,17,solhint_6_0_0_use_natspec,use-natspec,"Mismatch in @param names for function 'isSupported'. Expected: [symbol], Found: []"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,17,17,solhint_6_0_0_use_natspec,use-natspec,Missing @return tag in function 'isSupported'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,17,17,solhint_6_0_0_use_natspec,use-natspec,"Mismatch in @return count for function 'isSupported'. Expected: 1, Found: 0"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,18,18,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in function '_addOracle'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,18,18,solhint_6_0_0_use_natspec,use-natspec,Missing @param tag in function '_addOracle'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,18,18,solhint_6_0_0_use_natspec,use-natspec,"Mismatch in @param names for function '_addOracle'. Expected: [symbol, maintainer, url, accessAddress], Found: []"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,19,19,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in function '_removeOracle'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,19,19,solhint_6_0_0_use_natspec,use-natspec,Missing @param tag in function '_removeOracle'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,19,19,solhint_6_0_0_use_natspec,use-natspec,"Mismatch in @param names for function '_removeOracle'. Expected: [symbol, accessAddress], Found: []"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,20,20,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in function '_changeMinimumQuorum'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,20,20,solhint_6_0_0_use_natspec,use-natspec,Missing @param tag in function '_changeMinimumQuorum'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,20,20,solhint_6_0_0_use_natspec,use-natspec,"Mismatch in @param names for function '_changeMinimumQuorum'. Expected: [newQuorum], Found: []"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,27,27,solhint_6_0_0_use_natspec,use-natspec,Missing @author tag in contract 'IExchange'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,27,27,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in contract 'IExchange'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,28,28,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in function 'exchange'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,28,28,solhint_6_0_0_use_natspec,use-natspec,Missing @param tag in function 'exchange'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,28,28,solhint_6_0_0_use_natspec,use-natspec,"Mismatch in @param names for function 'exchange'. Expected: [transactor, targetCurrency, targetAddress, maximumRateDelay], Found: []"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,29,29,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in function 'isSupported'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,29,29,solhint_6_0_0_use_natspec,use-natspec,Missing @param tag in function 'isSupported'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,29,29,solhint_6_0_0_use_natspec,use-natspec,"Mismatch in @param names for function 'isSupported'. Expected: [symbol], Found: []"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,29,29,solhint_6_0_0_use_natspec,use-natspec,Missing @return tag in function 'isSupported'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,29,29,solhint_6_0_0_use_natspec,use-natspec,"Mismatch in @return count for function 'isSupported'. Expected: 1, Found: 0"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,30,30,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in function '_updateBridge'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,30,30,solhint_6_0_0_use_natspec,use-natspec,Missing @param tag in function '_updateBridge'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,30,30,solhint_6_0_0_use_natspec,use-natspec,"Mismatch in @param names for function '_updateBridge'. Expected: [newBridgeURL], Found: []"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,31,31,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in function '_addCurrency'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,31,31,solhint_6_0_0_use_natspec,use-natspec,Missing @param tag in function '_addCurrency'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,31,31,solhint_6_0_0_use_natspec,use-natspec,"Mismatch in @param names for function '_addCurrency'. Expected: [symbol], Found: []"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,32,32,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in function '_removeCurrency'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,32,32,solhint_6_0_0_use_natspec,use-natspec,Missing @param tag in function '_removeCurrency'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,32,32,solhint_6_0_0_use_natspec,use-natspec,"Mismatch in @param names for function '_removeCurrency'. Expected: [symbol], Found: []"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,40,40,solhint_6_0_0_use_natspec,use-natspec,Missing @author tag in contract 'Oracle'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,40,40,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in contract 'Oracle'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,60,60,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in variable 'authorizedWallet'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,61,61,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in variable 'minimumQuorum'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,65,65,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in variable 'currencies'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,66,66,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in variable 'oracles'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,67,67,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in variable 'requests'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,68,68,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in variable 'exchangeRates'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,69,69,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in variable 'exchangeRateTime'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,73,73,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in event 'RateRequested'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,73,73,solhint_6_0_0_use_natspec,use-natspec,Missing @param tag in event 'RateRequested'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,73,73,solhint_6_0_0_use_natspec,use-natspec,"Mismatch in @param names for event 'RateRequested'. Expected: [id, url, symbol], Found: []"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,74,74,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in event 'RateUpdated'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,74,74,solhint_6_0_0_use_natspec,use-natspec,Missing @param tag in event 'RateUpdated'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,74,74,solhint_6_0_0_use_natspec,use-natspec,"Mismatch in @param names for event 'RateUpdated'. Expected: [symbol, rate, timestamp], Found: []"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,74,74,solhint_6_0_0_gas_indexed_events,gas-indexed-events,GC: [rate] on Event [RateUpdated] could be Indexed
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,74,74,solhint_6_0_0_gas_indexed_events,gas-indexed-events,GC: [timestamp] on Event [RateUpdated] could be Indexed
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,79,79,solhint_6_0_0_reason_string,reason-string,Error message for require is too long: 35 counted / 32 allowed
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,79,79,solhint_6_0_0_gas_small_strings,gas-small-strings,GC: String exceeds 32 bytes
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,79,79,solhint_6_0_0_gas_custom_errors,gas-custom-errors,GC: Use Custom Errors instead of require statements
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,88,88,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in function '<anonymous>'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,88,88,solhint_6_0_0_func_visibility,func-visibility,Explicitly mark visibility in function (Set ignoreConstructors to true if using solidity >=0.7.0)
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,100,100,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in function 'requestRate'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,101,101,solhint_6_0_0_gas_custom_errors,gas-custom-errors,GC: Use Custom Errors instead of require statements
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,102,102,solhint_6_0_0_gas_custom_errors,gas-custom-errors,GC: Use Custom Errors instead of require statements
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,104,104,solhint_6_0_0_gas_increment_by_one,gas-increment-by-one,"GC: For [ currentId ] variable, increment/decrement by 1 using: [ ++variable ] to save gas"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,115,115,solhint_6_0_0_gas_increment_by_one,gas-increment-by-one,"GC: For [ i ] variable, increment/decrement by 1 using: [ ++variable ] to save gas"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,127,127,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in function 'answerRequest'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,130,130,solhint_6_0_0_gas_custom_errors,gas-custom-errors,GC: Use Custom Errors instead of require statements
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,130,130,solhint_6_0_0_gas_strict_inequalities,gas-strict-inequalities,GC: Non strict inequality found. Try converting to a strict one
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,131,131,solhint_6_0_0_gas_custom_errors,gas-custom-errors,GC: Use Custom Errors instead of require statements
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,132,132,solhint_6_0_0_gas_custom_errors,gas-custom-errors,GC: Use Custom Errors instead of require statements
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,137,137,solhint_6_0_0_gas_increment_by_one,gas-increment-by-one,"GC: For [ i ] variable, increment/decrement by 1 using: [ ++variable ] to save gas"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,143,143,solhint_6_0_0_reason_string,reason-string,Error message for require is too long: 34 counted / 32 allowed
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,143,143,solhint_6_0_0_gas_small_strings,gas-small-strings,GC: String exceeds 32 bytes
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,143,143,solhint_6_0_0_gas_custom_errors,gas-custom-errors,GC: Use Custom Errors instead of require statements
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,155,155,solhint_6_0_0_gas_increment_by_one,gas-increment-by-one,"GC: For [ req ] variable, increment/decrement by 1 using: [ ++variable ] to save gas"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,160,160,solhint_6_0_0_gas_strict_inequalities,gas-strict-inequalities,GC: Non strict inequality found. Try converting to a strict one
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,175,175,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in function 'readRate'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,175,175,solhint_6_0_0_gas_calldata_parameters,gas-calldata-parameters,GC: [symbol] argument on Function [readRate] could be [calldata] if it's not being updated
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,176,176,solhint_6_0_0_gas_custom_errors,gas-custom-errors,GC: Use Custom Errors instead of require statements
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,177,177,solhint_6_0_0_gas_custom_errors,gas-custom-errors,GC: Use Custom Errors instead of require statements
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,184,184,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in function 'isSupported'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,184,184,solhint_6_0_0_use_natspec,use-natspec,Missing @param tag in function 'isSupported'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,184,184,solhint_6_0_0_use_natspec,use-natspec,"Mismatch in @param names for function 'isSupported'. Expected: [symbol], Found: []"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,184,184,solhint_6_0_0_use_natspec,use-natspec,Missing @return tag in function 'isSupported'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,184,184,solhint_6_0_0_use_natspec,use-natspec,"Mismatch in @return count for function 'isSupported'. Expected: 1, Found: 0"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,184,184,solhint_6_0_0_gas_calldata_parameters,gas-calldata-parameters,GC: [symbol] argument on Function [isSupported] could be [calldata] if it's not being updated
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,193,193,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in function '_addOracle'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,193,193,solhint_6_0_0_use_natspec,use-natspec,Missing @param tag in function '_addOracle'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,193,193,solhint_6_0_0_use_natspec,use-natspec,"Mismatch in @param names for function '_addOracle'. Expected: [symbol, maintainer, url, accessAddress], Found: []"
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,193,193,solhint_6_0_0_gas_calldata_parameters,gas-calldata-parameters,GC: [symbol] argument on Function [_addOracle] could be [calldata] if it's not being updated
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,193,193,solhint_6_0_0_gas_calldata_parameters,gas-calldata-parameters,GC: [maintainer] argument on Function [_addOracle] could be [calldata] if it's not being updated
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,193,193,solhint_6_0_0_gas_calldata_parameters,gas-calldata-parameters,GC: [url] argument on Function [_addOracle] could be [calldata] if it's not being updated
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,212,212,solhint_6_0_0_use_natspec,use-natspec,Missing @notice tag in function '_removeOracle'
/home/ryan/Documents/LLM/Code/Gemini/Wallet_F.sol,212,212,solhint_6_0_0_use_natspec,use-natspec,Missing @param tag in function '_removeOracle'
